TOK,TOK_ID,DIVNAME,LCUPDATE,DATE,SHOT,TIME,TIME_ID,T1,T2,PHASE,ELMFREQ,ELMMAX,ELMDUR,ELMINT,TPI,MEFF,PGASA,PGASZ,BGASA,BGASZ,BGASA2,BGASZ2,XGASZ,XGASA,CONFIG,RGEO,RMAG,AMIN,KAPPA,KAPPAA,KAREA,DELTA,INDENT,AREA,VOL,SEPLIM,XPLIM,WALMAT,DIVMAT,LIMMAT,BT,IEML,PREMAG,IP,VSURF,Q95,BEILI2,BEIMHD,BETMHD,NEL,NELFORM,DNELDT,NEV,NE0,ZEFF,PRAD,POHM,ENBI,PINJ,BSOURCE,PINJ2,BSOURCE2,PNBI,PFLOSS,ECHFREQ,PECRHC,PECRH,ICFREQ,PICRHC,PICRH,PALPHA,DWDIA,DWHC,TEV,TE0,WDIA,WMHD,WEKIN,WFPER,WFPAR,WFFORM,WFANI,WFICRH,WFICRHP,WFICFORM,ICFORM,WFANIIC,TAUDIA,TAUTH2,WTOT,WTH,PL,PLTH,TAUTOT,TAUTH,TAUC92,TAUC93,H89,HITER96L,H93,HITER92Y,HEPS97,HIPB98Y,HIPB98Y1,HIPB98Y2,HIPB98Y3,HIPB98Y4,STANDARD,SELDB1,SELDB2,SELDB2X,IAEA92,DB2P5,DB2P8,DB3IS,DB3V5,IAE2000N,IAE2000X,HMWS2003,SELDB3,SELDB3X
JET,6,MARKIIAP  ,19970919,19961206,39623,64.14,64139,64.06,64.25,HGELM     ,12.95,1.732E+15,0.002042,832300000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.926,3.031,0.8828,1.805,1.67458932921405,1.645,0.2837,0.0,4.1,74.05,0.0913,0.09131,IN        ,C         ,C         ,-2.336,0.0,YES       ,-2563000.0,-0.2008,2.809,0.958,0.5809,0.02166,4.328e+19,0,4.856E+18,3.958E+19,5.132E+19,2.239,2336000,inf,inf,6104000.0,602020,inf,821305,10380000.0,inf,0,0.0,0,0,0,0.0,0.0,-inf,0,3094,5205,5232000,5225000,2232000,443800,151600,446400,0.7453,0,0,0,0,0,0.4502,0.4347,5162000,4566000,10970000.0,10730000,0.4705,0.4255,1.0,1.0,2.017,1.79,0.8304,0.9762,1.016,1.04,1.087,1.126,1.123,1.13,0,0,0,0,0,1,1,1,1,1,1,1,1111111111,11111100
JET,6,MARKIIAP  ,19970919,19961206,39624,63.88,63879,63.78,63.97,HGELM     ,18.39,3.132E+15,0.002206,1740000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.92,3.05,0.9235,1.781,1.66982628067838,1.643,0.2343,0.0,4.473,80.75,0.06012,0.06258,IN        ,C         ,C         ,-2.342,0.0,YES       ,-2560000.0,-0.1057,3.048,1.056,0.6601,0.0227,4.276e+19,0,3.673E+18,3.937E+19,4.981E+19,2.031,1846000,inf,inf,6015000.0,602020,inf,821305,10310000.0,inf,0,0.0,0,0,0,0.0,0.0,inf,0,3001,4915,5464000,6000000,2388000,440700,147100,442600,0.7497,0,0,0,0,0,0.4953,0.5335,5391000,4803000,10450000.0,10210000,0.5157,0.4702,1.0,1.0,2.152,1.948,0.9059,1.055,1.101,1.123,1.145,1.183,1.178,1.18,0,0,0,0,0,1,1,1,1,1,1,1,1111111111,11111100
JET,6,MARKIIAP  ,19970919,19961206,39627,60.64,60639,60.53,60.75,HGELM     ,18.59,3.551E+15,0.002349,2564000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.908,3.027,0.9336,1.758,1.64375254634295,1.618,0.2252,0.0,4.5,80.97,0.0613,0.06713,IN        ,C         ,C         ,-2.353,0.0,YES       ,-2564000.0,-0.12,3.042,1.015,0.574,0.01955,4.843e+19,0,-1.721E+18,4.591E+19,5.595E+19,1.889,2746000,inf,inf,6096000.0,602020,inf,831305,10780000.0,inf,0,0.0,0,0,0,0.0,0.0,-inf,0,2562,4240,5171000,5231000,2354000,370400,108400,390000,0.7737,0,0,0,0,0,0.4262,0.4168,5094000,4616000,11710000.0,11490000,0.4349,0.4016,1.0,1.0,1.909,1.752,0.8317,0.9511,0.9817,0.9925,1.008,1.051,1.048,1.05,0,0,0,0,0,1,1,1,1,1,1,1,1111111111,11111100
JET,6,MARKIIA   ,19970919,19960805,37937,58.63,58629,58.53,58.72,HGELM     ,12.8,3.331E+15,0.002429,4177000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.91,3.049,0.9253,1.781,1.66816904073253,1.641,0.2343,0.0,4.49,80.68,0.0663,0.07469,IN        ,C         ,C         ,-2.569,0.0,YES       ,-2556000.0,-0.04117,3.389,1.118,0.724,0.02068,4.656e+19,0,3.117E+17,4.027E+19,5.783E+19,1.962,2713000,inf,inf,5873000.0,831305,inf,602020,9671000.0,inf,0,0.0,0,0,0,0.0,0.0,-inf,0,3160,5197,5772000,6571000,2550000,400900,122600,448400,0.7659,0,0,0,0,0,0.4668,0.5873,5695000,5171000,10590000.0,10360000,0.5375,0.499,1.0,1.0,2.209,2.03,0.9365,1.105,1.127,1.16,1.172,1.215,1.219,1.198,0,0,0,0,0,1,1,1,1,1,1,1,1111111111,11111100
JET,6,MARKIIA   ,19970919,19960805,37940,58.63,58629,58.53,58.72,HGELM     ,14.03,3.749E+15,0.001968,2773000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.917,3.037,0.905,1.762,1.64512999896535,1.622,0.2113,0.0,4.234,76.49,0.04996,0.04995,IN        ,C         ,C         ,-2.571,0.0,YES       ,-2573000.0,-0.1935,3.079,1.021,0.6261,0.01901,3.792e+19,0,-8.738E+18,3.393E+19,4.74E+19,2.077,2547000,inf,inf,6815000.0,602020,inf,821305,9687000.0,inf,0,0.0,0,0,0,0.0,0.0,-inf,0,3676,5728,5431000,5736000,2440000,536000,198600,506900,0.7296,0,0,0,0,0,0.468,0.4978,5362000,4627000,10370000.0,10120000,0.5168,0.4574,1.0,1.0,2.153,1.975,0.8686,1.063,1.108,1.142,1.171,1.206,1.21,1.187,0,0,0,0,0,1,1,1,1,1,1,1,1111111111,11111100
JET,6,MARKIIA   ,19970321,19960805,37944,60.89,60889,60.78,61.0,HGELM     ,5.532,3.443E+15,0.002556,3937000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.89,3.023,0.9148,1.836,1.703640133104,1.667,0.3076,0.0,4.48,79.57,0.0887,0.1346,IN        ,C         ,C         ,-2.594,0.0,YES       ,-2564000.0,-0.0821,3.626,1.112,0.7227,0.02043,5.712e+19,0,2.405E+18,5.366E+19,6.62E+19,2.184,4291000,inf,inf,5833000.0,602020,inf,821305,11470000.0,inf,0,0.0,0,0,0,0.0,0.0,-inf,0,2904,4696,5770000,6528000,3103000,279900,92780,340100,0.7511,0,0,0,0,0,0.4819,0.5056,5723000,5350000,12250000.0,12060000,0.4673,0.4437,1.0,1.0,2.006,1.839,0.8772,1.007,1.003,1.033,1.052,1.102,1.111,1.093,0,0,0,0,0,1,1,1,1,1,1,1,1111111111,11111100
JET,6,MARKIIA   ,19970321,19960805,37944,61.37,61369,61.28,61.47,HGELM     ,5.532,3.443E+15,0.002556,3937000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.891,3.021,0.9136,1.841,1.70773712263307,1.671,0.3088,0.0,4.477,79.61,0.0882,0.1346,IN        ,C         ,C         ,-2.545,0.0,YES       ,-2561000.0,-0.1216,3.561,1.075,0.6959,0.02035,5.785e+19,0,3.926E+17,5.402E+19,6.581E+19,2.155,4115000,inf,inf,5203000.0,602020,inf,821305,11490000.0,inf,0,0.0,0,0,0,0.0,0.0,14930.0,0,2742,3700,5535000,6262000,2943000,263000,85350,305900,0.755,0,0,0,0,0,0.4988,0.4958,5489000,5141000,11990000.0,11820000,0.4577,0.4347,1.0,1.0,1.949,1.766,0.8505,0.9703,0.9667,0.9956,1.015,1.062,1.069,1.057,0,0,0,0,0,1,1,1,1,1,1,1,1111111111,11111100
JET,6,MARKIIA   ,19970321,19960805,37944,61.88,61879,61.78,61.97,HGELM     ,5.532,3.443E+15,0.002556,3937000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.89,3.02,0.9141,1.847,1.7142501953508,1.677,0.3118,0.0,4.5,79.95,0.0901,0.1299,IN        ,C         ,C         ,-2.564,0.0,YES       ,-2572000.0,-0.1236,3.596,1.074,0.6877,0.01995,6.03e+19,0,1.242E+17,5.559E+19,6.862E+19,2.162,4427000,inf,inf,5833000.0,602020,inf,821305,11490000.0,inf,0,0.0,0,0,0,0.0,0.0,inf,0,2526,3937,5720000,6256000,2869000,247200,79500,335200,0.7567,0,0,0,0,0,0.4819,0.5019,5676000,5349000,11890000.0,11710000,0.4774,0.4568,1.0,1.0,2.002,1.801,0.8743,0.9943,0.985,1.016,1.033,1.082,1.09,1.076,0,0,0,0,0,1,1,1,1,1,1,1,1111111111,11111100
JET,6,MARKIIA   ,19970919,19960805,37944,62.12,62119,62.03,62.22,HGELM     ,5.422,3.602E+15,0.002472,3898000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.897,3.027,0.9068,1.844,1.71331610970097,1.677,0.3044,0.0,4.426,78.88,0.08765,0.1347,IN        ,C         ,C         ,-2.587,0.0,YES       ,-2562000.0,-0.0977,3.559,1.075,0.7085,0.02028,6.048e+19,0,5.29E+17,5.586E+19,7.025E+19,2.312,4621000,inf,inf,5833000.0,602020,inf,821305,11390000.0,inf,0,0.0,0,0,0,0.0,0.0,-inf,0,2955,4405,5683000,6391000,3281000,338600,107700,314200,0.7586,0,0,0,0,0,0.4771,0.4951,5622000,5175000,12240000.0,12070000,0.4594,0.4289,1.0,1.0,1.958,1.726,0.8345,0.9524,0.9425,0.9723,0.9904,1.039,1.048,1.033,0,0,0,0,0,1,1,1,1,1,1,1,1111111111,11111100
JET,6,MARKIIA   ,19970919,19960805,37954,62.88,62879,62.78,62.97,HGELM     ,11.8,2.779E+15,0.003166,5112000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.937,3.059,0.8986,1.9,1.76167843412439,1.726,0.322,0.0,4.47,80.81,0.05847,0.05848,IN        ,C         ,C         ,-2.544,0.0,YES       ,-2564000.0,-0.2281,3.502,1.078,0.679,0.01976,5.865e+19,0,5.296E+18,5.546E+19,6.733E+19,2.186,5856000,inf,inf,6234000.0,821305,inf,602020,11670000.0,inf,0,0.0,0,0,0,0.0,0.0,-inf,0,2434,3641,5741000,6171000,2718000,313000,94800,336300,0.7675,0,0,0,0,0,0.4656,0.478,5679000,5271000,12310000.0,12120000,0.4614,0.4348,1.0,1.0,1.927,1.698,0.8178,0.9316,0.9244,0.9613,0.9867,1.034,1.04,1.032,0,0,0,0,0,1,1,1,1,1,1,1,1111111111,11111100
JET,6,MARKIIA   ,19970919,19960807,38006,61.62,61619,61.53,61.72,HGELM     ,6.659,2.579E+15,0.002622,3086000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.897,3.021,0.9064,1.85,1.71909052535513,1.683,0.3052,0.0,4.438,79.07,0.08484,0.1338,IN        ,C         ,C         ,-2.571,0.0,YES       ,-2560000.0,-0.1202,3.552,1.025,0.6624,0.01908,6.504e+19,0,7.153E+18,5.922E+19,7.765E+19,3.152,5077000,inf,inf,5965000.0,602020,inf,831304,10920000.0,inf,0,0.0,0,0,0,0.0,0.0,-inf,0,2391,3860,5555000,5953000,2914000,284700,74230,301000,0.7932,0,0,0,0,0,0.4706,0.4886,5487000,5128000,11680000.0,11520000,0.4699,0.4452,1.0,1.0,1.943,1.68,0.83,0.9372,0.9207,0.9508,0.9657,1.013,1.023,1.01,0,0,0,0,0,1,1,1,1,1,1,1,1111111111,11111100
JET,6,MARKIIA   ,19970321,19960809,38047,57.64,57639,57.53,57.75,HGELM     ,23.4,3.714E+15,0.002629,3002000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.94,3.07,0.9327,1.728,1.61289740827596,1.589,0.2167,0.0,4.406,80.22,0.03232,0.04132,IN        ,C         ,C         ,-2.081,0.0,YES       ,-1971000.0,-0.1132,3.344,1.138,0.6821,0.01772,4.018e+19,0,8.027E+16,3.828E+19,4.491E+19,1.837,3082000,inf,inf,5826000.0,602020,inf,831304,9535000.0,inf,0,0.0,0,0,0,0.0,0.0,-inf,0,2240,4487,3587000,3673000,1734000,277900,98100,407900,0.7391,0,0,0,0,0,0.3495,0.3352,3546000,3170000,10060000.0,9722000,0.3526,0.3261,1.0,1.0,1.864,1.735,0.8483,0.9275,0.9945,1.013,1.029,1.067,1.036,1.056,0,0,0,0,0,1,1,1,1,1,1,1,1111111111,11111100
JET,6,MARKIIA   ,19970321,19960809,38047,58.12,58119,58.03,58.22,HGELM     ,23.4,3.714E+15,0.002629,3002000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.945,3.074,0.9307,1.73,1.61432468301582,1.591,0.2194,0.0,4.395,80.09,0.02975,0.03794,IN        ,C         ,C         ,-2.063,0.0,YES       ,-1969000.0,-0.142,3.308,1.129,0.6847,0.01805,3.879e+19,0,-3.265E+18,3.562E+19,4.704E+19,1.923,3095000,inf,inf,5908000.0,602020,inf,831304,9448000.0,inf,0,0.0,0,0,0,0.0,0.0,-10080.0,0,2542,3831,3567000,3672000,1842000,316700,102300,442100,0.7559,0,0,0,0,0,0.3487,0.3389,3511000,3092000,9835000.0,9488000,0.357,0.3259,1.0,1.0,1.874,1.723,0.8387,0.9198,0.9908,1.01,1.028,1.064,1.032,1.054,0,0,0,0,0,1,1,1,1,1,1,1,1111111111,11111100
JET,6,MARKIIA   ,19970321,19960809,38047,58.63,58629,58.53,58.72,HGELM     ,23.4,3.714E+15,0.002629,3002000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.951,3.08,0.9275,1.739,1.62474314114322,1.6,0.2228,0.0,4.39,80.18,0.02744,0.03297,IN        ,C         ,C         ,-2.078,0.0,YES       ,-1969000.0,-0.1448,3.334,1.109,0.6845,0.01779,3.917e+19,0,-5.418E+18,3.647E+19,4.804E+19,2.122,2748000,inf,inf,5908000.0,602020,inf,831304,9452000.0,inf,0,0.0,0,0,0,0.0,0.0,inf,0,2390,4298,3501000,3675000,1796000,302300,96150,431700,0.7586,0,0,0,0,0,0.3456,0.3458,3446000,3048000,9731000.0,9386000,0.3541,0.3247,1.0,1.0,1.838,1.684,0.82,0.9004,0.9673,0.9891,1.006,1.041,1.011,1.031,0,0,0,0,0,1,1,1,1,1,1,1,1111111111,11111100
JET,6,MARKIIA   ,19970919,19960829,38257,55.14,55139,55.03,55.25,HGELM     ,9.446,2.737E+15,0.003047,5652000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.896,2.996,0.9609,1.743,1.6195924270548,1.596,0.216,0.0,4.7,84.25,0.04752,0.04869,IN        ,C         ,C         ,-2.809,0.0,YES       ,-3956000.0,-0.08136,2.439,0.8037,0.3783,0.02068,6.931e+19,0,4.027E+18,6.714E+19,6.976E+19,1.78,5455000,inf,inf,8218000.0,602020,inf,831304,13270000.0,inf,0,0.0,0,0,0,0.0,0.0,54240.0,0,2433,4057,8359000,8208000,3459000,326400,88820,322800,0.7861,0,0,0,0,0,0.5808,0.5602,8285000,7870000,14050000.0,13980000,0.5898,0.563,1.0,1.0,1.827,1.634,0.7587,0.9204,0.8952,0.885,0.899,0.9466,0.9803,0.9605,0,0,0,0,0,0,0,0,0,0,0,0,1111011111,1100
JET,6,MARKIIA   ,19970919,19960829,38257,56.61,56610,56.5,56.72,HGELM     ,11.56,2.489E+15,0.002602,4235000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.899,2.992,0.9584,1.743,1.62042898957774,1.597,0.2137,0.0,4.676,83.97,0.04593,0.04594,IN        ,C         ,C         ,-2.822,0.0,YES       ,-3950000.0,-0.2397,2.43,0.775,0.3408,0.01846,6.602e+19,0,-4.504E+18,6.293E+19,7.018E+19,1.891,4197000,inf,inf,8218000.0,602020,inf,831304,14660000.0,inf,0,0.0,0,0,0,0.0,0.0,inf,0,2462,3713,8221000,7368000,3260000,377700,99900,373100,0.7908,0,0,0,0,0,0.5562,0.4692,8132000,7654000,14860000.0,14780000,0.5472,0.5179,1.0,1.0,1.751,1.595,0.7289,0.8905,0.8702,0.8601,0.8761,0.9233,0.9561,0.9361,0,0,0,0,0,0,0,0,0,0,0,0,1111011111,1100
JET,6,MARKIIA   ,19970919,19960829,38267,56.61,56610,56.5,56.72,HGELM     ,16.94,3.02E+15,0.002607,4911000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.905,2.998,0.9401,1.754,1.638748861693,1.616,0.2137,0.0,4.55,81.9,0.056,0.06356,IN        ,C         ,C         ,-2.788,0.0,YES       ,-3954000.0,-0.0741,2.324,0.804,0.3661,0.02096,6.671e+19,0,3.101E+19,6.77E+19,7.01E+19,1.918,5308000,inf,inf,8026000.0,602020,inf,831305,15400000.0,inf,0,0.0,0,0,0,0.0,0.0,-inf,0,2678,3808,8359000,7964000,3458000,402900,106000,371000,0.7916,0,0,0,0,0,0.4597,0.4202,8263000,7754000,17940000.0,17860000,0.4606,0.4343,1.0,1.0,1.621,1.515,0.6876,0.8373,0.8198,0.8065,0.8274,0.8785,0.9098,0.8962,0,0,0,0,0,0,0,0,0,0,0,0,1111010111,1100
JET,6,MARKIIA   ,19970919,19960829,38272,55.38,55379,55.28,55.47,HGELM     ,35.04,3.051E+15,0.002455,1952000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.887,2.98,0.9659,1.731,1.60730347568884,1.585,0.2108,0.0,4.71,84.26,0.04947,0.05648,IN        ,C         ,C         ,-3.551,0.0,YES       ,-4459000.0,-0.2177,2.728,0.764,0.3139,0.01364,5.046e+19,0,-3.827E+19,4.713E+19,5.749E+19,1.739,2500000,inf,inf,8063000.0,602020,inf,831305,15350000.0,inf,0,0.0,0,0,0,0.0,0.0,inf,0,3428,4941,8819000,8653000,3327000,606000,178100,537200,0.7729,0,0,0,0,0,0.5676,0.5293,8694000,7910000,15070000.0,14980000,0.577,0.5279,1.0,1.0,1.656,1.637,0.6498,0.8902,0.8641,0.8702,0.8841,0.9225,0.9763,0.9088,0,0,0,0,0,1,1,1,1,1,1,1,1111111111,11111100
JET,6,MARKIIA   ,19970919,19960830,38287,57.64,57639,57.53,57.75,HGELM     ,13.12,3.361E+15,0.002643,4296000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.907,3.035,0.9274,1.77,1.65692184211821,1.631,0.2253,0.0,4.477,80.5,0.0663,0.07547,IN        ,C         ,C         ,-2.552,0.0,YES       ,-2559000.0,-0.09644,3.315,1.05,0.6348,0.01841,4.715e+19,0,-2.472E+17,4.288E+19,5.248E+19,2.057,2934000,inf,inf,8025000.0,602020,inf,831305,11240000.0,inf,0,0.0,0,0,0,0.0,0.0,-inf,0,2824,4192,5371000,5759000,2406000,452100,138600,440200,0.7654,0,0,0,0,0,0.4208,0.4346,5283000,4692000,12230000.0,11990000,0.432,0.3913,1.0,1.0,1.912,1.771,0.8137,0.9544,0.9753,0.9968,1.009,1.053,1.056,1.041,0,0,0,0,0,1,1,1,1,1,1,1,1111111111,11111100
JET,6,MARKIIA   ,19970919,19960830,38288,62.39,62389,62.28,62.5,HGELM     ,11.14,2.299E+15,0.002944,2702000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.928,3.053,0.877,1.82,1.69308750451683,1.662,0.292,0.0,4.09,73.88,0.0981,0.09811,IN        ,C         ,C         ,-2.544,0.0,YES       ,-2587000.0,-0.0735,3.07,1.085,0.7345,0.02358,6.29e+19,0,-2.387E+18,6.037E+19,7.208E+19,2.02,4059000,inf,inf,8037000.0,602020,inf,831305,11530000.0,inf,0,0.0,0,0,0,0.0,0.0,inf,0,2759,4065,6350000,6726000,2956000,339400,100000,314200,0.7723,0,0,0,0,0,0.5505,0.5744,6280000,5841000,11180000.0,11000000,0.562,0.5308,1.0,1.0,2.277,1.922,0.9452,1.085,1.073,1.106,1.139,1.194,1.204,1.195,0,0,0,0,0,1,1,1,1,1,1,1,1111111111,11111100
JET,6,MARKIIA   ,19970919,19960830,38294,63.15,63149,63.06,63.25,HGELM     ,5.209,3.461E+15,0.002794,4441000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.9,3.035,0.906,1.841,1.71168973104905,1.676,0.3008,0.0,4.414,78.77,0.0863,0.1301,IN        ,C         ,C         ,-2.579,0.0,YES       ,-2562000.0,-0.1624,3.537,1.103,0.7314,0.02101,6.925e+19,0,-1.224E+18,6.127E+19,8.504E+19,2.239,5254000,inf,inf,5902000.0,602020,inf,831304,10880000.0,inf,0,0.0,0,0,0,0.0,0.0,-inf,0,2371,3887,6194000,6570000,2920000,270200,72880,299300,0.7876,0,0,0,0,0,0.497,0.533,6131000,5788000,11890000.0,11740000,0.5157,0.493,1.0,1.0,2.138,1.84,0.9204,1.032,1.008,1.039,1.054,1.109,1.12,1.106,0,0,0,0,0,1,1,1,1,1,1,1,1111111111,11111100
JET,6,MARKIIA   ,19970919,19960830,38299,57.37,57369,57.28,57.47,HGELM     ,15.13,3.486E+15,0.002339,3172000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.911,3.033,0.9082,1.749,1.63162779601387,1.609,0.2076,0.0,4.227,76.27,0.0544,0.05442,IN        ,C         ,C         ,-2.546,0.0,YES       ,-2564000.0,-0.1112,3.056,1.033,0.6357,0.01951,4.536e+19,0,-3.585E+17,4.127E+19,4.958E+19,1.857,2734000,inf,inf,6156000.0,602020,inf,831305,10620000.0,inf,0,0.0,0,0,0,0.0,0.0,-inf,0,2930,4720,5414000,5758000,2394000,448500,131600,435900,0.7731,0,0,0,0,0,0.4417,0.4593,5321000,4741000,11610000.0,11370000,0.4584,0.4168,1.0,1.0,2.003,1.847,0.8436,1.003,1.03,1.053,1.076,1.12,1.125,1.108,0,0,0,0,0,0,0,0,0,0,0,0,1111110111,1100
JET,6,MARKIIA   ,19970919,19960830,38299,60.38,60379,60.28,60.47,HGELM     ,23.42,2.802E+15,0.002471,2006000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.913,3.033,0.9065,1.758,1.64240156982979,1.619,0.2119,0.0,4.24,76.5,0.0556,0.0556,IN        ,C         ,C         ,-2.533,0.0,YES       ,-2564000.0,-0.1665,3.056,1.003,0.6226,0.01927,3.888e+19,0,-1.213E+18,3.615E+19,4.335E+19,2.002,2776000,inf,inf,5951000.0,602020,inf,831304,11560000.0,inf,0,0.0,0,0,0,0.0,0.0,-inf,0,3378,5445,5288000,5646000,2410000,551200,206000,544100,0.7279,0,0,0,0,0,0.4021,0.407,5218000,4461000,12390000.0,12100000,0.4212,0.3688,1.0,1.0,1.928,1.81,0.7961,0.9633,1.006,1.028,1.057,1.097,1.1,1.084,0,0,0,0,0,1,1,1,1,1,1,1,1111111111,11111100
JET,6,MARKIIA   ,19990115,19960831,38313,59.38,59379,59.28,59.47,H         ,0,0,0,0,0,1.995,2.0,1,2,1,0,0,0,0.0,SN(L)     ,2.883,3.01,0.9194,1.825,1.69190717239173,1.656,0.3015,0.0,4.492,79.64,0.09143,0.1396,IN/C      ,C         ,C         ,-2.582,0.0,YES       ,-2579000.0,-0.5234,3.573,1.079,0.6733,0.01943,4.361e+19,0,1.836E+19,4.41E+19,4.549E+19,2.011,1808000,inf,inf,7932000.0,601921,0.0,0,7484000.0,inf,0,0.0,0,0,0,0.0,0.0,inf,0,2755,4936,5415000,6160000,2393000,342400,122000,198200,0.7373,0,0,0,0,0,0.7579,0.703,5365000,4901000,7145000.0,6976000,0.751,0.7026,1.0,1.0,2.535,2.184,1.014,1.218,1.239,1.298,1.317,1.339,1.346,1.314,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,1100
JET,6,MARKIIA   ,19990115,19960831,38313,59.62,59619,59.53,59.72,H         ,0,0,0,0,0,1.995,2.0,1,2,1,0,0,0,0.0,SN(L)     ,2.885,3.014,0.9186,1.825,1.69296928074058,1.657,0.3015,0.0,4.49,79.62,0.09,0.1371,IN/C      ,C         ,C         ,-2.579,0.0,YES       ,-2579000.0,0.5728,3.565,1.089,0.6892,0.01994,4.713e+19,0,1.434E+19,4.608E+19,5.059E+19,2.32,1962000,inf,inf,7932000.0,601921,0.0,0,7543000.0,inf,0,0.0,0,0,0,0.0,0.0,inf,0,3030,5379,5482000,6301000,2753000,347800,122100,208600,0.7402,0,0,0,0,0,0.717,0.6601,5430000,4960000,7646000.0,7488000,0.7102,0.6624,1.0,1.0,2.459,2.099,0.9878,1.173,1.185,1.238,1.255,1.283,1.291,1.262,0,0,0,0,0,0,0,0,0,0,0,0,1111111111,1100
JET,6,MARKIIA   ,19990115,19960831,38313,62.39,62389,62.28,62.5,HGELM     ,3.834,2.098E+15,0.004228,3581000000000,0,1.993,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.905,3.025,0.8962,1.866,1.73981773208725,1.705,0.3003,0.0,4.39,78.51,0.0801,0.13,IN/C      ,C         ,C         ,-2.577,0.0,YES       ,-2569000.0,0.4375,3.489,0.992,0.6362,0.01858,6.214e+19,0,-9.918E+17,6.137E+19,6.528E+19,2.549,3958000,inf,inf,5919000.0,601921,inf,831305,8238000.0,inf,0,0.0,0,0,0,0.0,0.0,-8910.0,0,2186,3165,5409000,5782000,2609000,211200,55380,120100,0.7923,0,0,0,0,0,0.6128,0.5895,5359000,5092000,8827000.0,8702000,0.6071,0.5852,1.0,1.0,2.179,1.806,0.8968,1.028,1.01,1.055,1.068,1.107,1.117,1.1,0,0,0,0,0,0,0,0,0,1,1,1,1111111111,11111100
JET,6,MARKIIA   ,19990115,19960831,38313,62.87,62869,62.78,62.97,HGELM     ,3.834,2.098E+15,0.004228,3581000000000,0,1.993,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.908,3.027,0.8927,1.873,1.74669677959568,1.711,0.3005,0.0,4.37,78.28,0.07855,0.1315,IN/C      ,C         ,C         ,-2.541,0.0,YES       ,-2568000.0,-0.4744,3.429,0.9824,0.6311,0.01898,6.287e+19,0,-1.764E+17,6.155E+19,6.916E+19,2.615,4512000,inf,inf,5919000.0,601921,inf,831305,8244000.0,inf,0,0.0,0,0,0,0.0,0.0,-inf,0,2319,3417,5367000,5726000,2660000,213000,54960,127100,0.7949,0,0,0,0,0,0.5703,0.5423,5315000,5047000,9410000.0,9286000,0.5648,0.5435,1.0,1.0,2.094,1.746,0.8693,0.9904,0.974,1.015,1.031,1.071,1.08,1.068,0,0,0,0,0,0,0,0,0,0,0,0,1111110111,1100
JET,6,MARKIIA   ,19970919,19960831,38313,63.15,63149,63.06,63.25,HGELM     ,1.8,3.389E+15,0.003198,5286000000000,0,2.0,2.0,1,2,1,2,1,0,0.0,SN(L)     ,2.905,3.021,0.8985,1.857,1.73052759797141,1.696,0.296,0.0,4.39,78.51,0.07965,0.1283,IN        ,C         ,C         ,-2.58,0.0,YES       ,-2553000.0,-0.2266,3.49,0.9624,0.6032,0.01734,6.124e+19,0,5.956E+18,5.876E+19,6.672E+19,2.61,3507000,inf,inf,5919000.0,601921,inf,831305,8234000.0,inf,0,0.0,0,0,0,0.0,0.0,inf,0,2266,3467,5116000,5411000,2618000,220300,57160,229600,0.794,0,0,0,0,0,0.6036,0.6244,5063000,4785000,8393000.0,8264000,0.6032,0.579,1.0,1.0,2.125,1.747,0.8671,0.996,0.9802,1.025,1.037,1.071,1.081,1.063,0,0,0,0,0,1,1,1,1,1,1,1,1111111111,11111100
